STATEFP,COUNTYFP,STATE,COUNTY,POP,R,D,TOTAL
54,81,West Virginia,Raleigh County,72920,24673,7982,33106
54,83,West Virginia,Randolph County,28387,8673,3362,12200
54,85,West Virginia,Ritchie County,9499,3649,586,4283
54,87,West Virginia,Roane County,13482,4213,1455,5763
54,89,West Virginia,Summers County,12444,4074,1448,5585
54,91,West Virginia,Taylor County,16699,5477,1796,7383
54,93,West Virginia,Tucker County,6816,2841,938,3844
54,95,West Virginia,Tyler County,8533,3226,631,3922
54,97,West Virginia,Upshur County,24230,7771,2256,10221
54,99,West Virginia,Wayne County,39054,12585,4088,16947
54,101,West Virginia,Webster County,8058,2759,610,3402
54,103,West Virginia,Wetzel County,14904,4993,1539,6667
54,105,West Virginia,Wirt County,5705,2134,466,2653
54,107,West Virginia,Wood County,82938,27202,10926,38762
54,109,West Virginia,Wyoming County,20123,7353,1157,8592
55,1,Wisconsin,Adams County,20498,7362,4329,11818
55,3,Wisconsin,Ashland County,15415,3841,4801,8757
55,5,Wisconsin,Barron County,45090,15803,9194,25346
55,7,Wisconsin,Bayfield County,15242,4617,6147,10880
55,9,Wisconsin,Brown County,264610,75871,65511,144017
55,11,Wisconsin,Buffalo County,13033,4834,2860,7816
55,13,Wisconsin,Burnett County,15557,6462,3569,10141
55,15,Wisconsin,Calumet County,50209,18156,12116,30774
55,17,Wisconsin,Chippewa County,64737,21317,13983,35938
55,19,Wisconsin,Clark County,34720,10002,4524,14898
55,21,Wisconsin,Columbia County,57668,16927,16410,33869
55,23,Wisconsin,Crawford County,16021,4620,3953,8695
55,25,Wisconsin,Dane County,552536,78800,260185,344791
55,27,Wisconsin,Dodge County,87336,31355,16356,48436
55,29,Wisconsin,Door County,27889,9752,10044,20117
55,31,Wisconsin,Douglas County,43702,10923,13218,24677
55,33,Wisconsin,Dunn County,45452,13173,9897,23524
55,35,Wisconsin,Eau Claire County,105260,25341,31620,58275
55,37,Wisconsin,Florence County,4298,2133,781,2940
55,39,Wisconsin,Fond du Lac County,102902,35754,20588,57251
55,41,Wisconsin,Forest County,8960,3285,1721,5053
55,43,Wisconsin,Grant County,51021,14142,10998,25608
55,45,Wisconsin,Green County,36603,10169,10851,21406
55,47,Wisconsin,Green Lake County,18908,7168,3344,10671
55,49,Wisconsin,Iowa County,23640,5909,7828,13992
55,51,Wisconsin,Iron County,5698,2438,1533,4010
55,53,Wisconsin,Jackson County,20630,5791,4256,10184
55,55,Wisconsin,Jefferson County,85038,27208,19904,47979
55,57,Wisconsin,Juneau County,26908,8749,4746,13709
55,59,Wisconsin,Kenosha County,169671,44972,42193,88738
55,61,Wisconsin,Kewaunee County,20386,7927,3976,12095
55,63,Wisconsin,La Crosse County,118502,28684,37846,67884
55,65,Wisconsin,Lafayette County,16646,4821,3647,8555
55,67,Wisconsin,Langlade County,19119,7330,3704,11165
55,69,Wisconsin,Lincoln County,27566,10017,6261,16497
55,71,Wisconsin,Manitowoc County,78757,27218,16818,44829
55,73,Wisconsin,Marathon County,135593,44624,30808,76751
55,75,Wisconsin,Marinette County,40262,15304,7366,22979
55,77,Wisconsin,Marquette County,15585,5719,3239,9065
55,78,Wisconsin,Menominee County,4546,278,1303,1590
55,79,Wisconsin,Milwaukee County,945016,134357,317270,458971
55,81,Wisconsin,Monroe County,46582,13775,8433,22611
55,83,Wisconsin,Oconto County,38383,16226,6715,23215
55,85,Wisconsin,Oneida County,35751,13671,10105,24159
55,87,Wisconsin,Outagamie County,188766,58385,47667,108022
55,89,Wisconsin,Ozaukee County,90043,33912,26517,61486
55,91,Wisconsin,Pepin County,7271,2584,1489,4144
55,93,Wisconsin,Pierce County,42700,12815,9796,23317
55,95,Wisconsin,Polk County,43794,16611,9370,26371
55,97,Wisconsin,Portage County,71032,19299,20428,40603
55,99,Wisconsin,Price County,13245,5394,3032,8546
55,101,Wisconsin,Racine County,195802,54479,50159,106451
55,103,Wisconsin,Richland County,17258,4871,3995,9014
55,105,Wisconsin,Rock County,163084,37138,46658,85360
55,107,Wisconsin,Rusk County,14022,5257,2517,7886
55,109,Wisconsin,St. Croix County,91838,32199,23190,56707
55,111,Wisconsin,Sauk County,64449,17493,18108,36203
55,113,Wisconsin,Sawyer County,16700,5909,4498,10510
55,115,Wisconsin,Shawano County,40786,15173,7131,22615
55,117,Wisconsin,Sheboygan County,115240,37609,27101,66011
55,119,Wisconsin,Taylor County,20318,7657,2693,10686
55,121,Wisconsin,Trempealeau County,29681,8833,6285,15380
55,123,Wisconsin,Vernon County,30861,8218,7457,15923
55,125,Wisconsin,Vilas County,22356,9261,5903,15369
55,127,Wisconsin,Walworth County,103953,33851,22789,57600
55,129,Wisconsin,Washburn County,15712,6334,3867,10378
55,131,Wisconsin,Washington County,136445,60237,26650,88070
55,133,Wisconsin,Waukesha County,406172,159649,103906,267996
55,135,Wisconsin,Waupaca County,50664,18952,9703,29130
55,137,Wisconsin,Waushara County,24326,9016,4388,13568
55,139,Wisconsin,Winnebago County,171631,47796,44060,94032
55,141,Wisconsin,Wood County,72560,24308,16365,41298
56,1,Wyoming,Albany County,38950,8579,9092,18617
56,3,Wyoming,Big Horn County,11575,4806,788,5752
56,5,Wyoming,Campbell County,46676,16975,1935,19566
56,7,Wyoming,Carbon County,14711,5014,1427,6664
56,9,Wyoming,Converse County,13804,5917,861,6970
56,11,Wyoming,Crook County,7593,3651,378,4119
56,13,Wyoming,Fremont County,39317,12007,5519,18111
56,15,Wyoming,Goshen County,13235,4878,1203,6241
56,17,Wyoming,Hot Springs County,4425,1999,482,2577
56,19,Wyoming,Johnson County,8588,3881,897,4914
56,21,Wyoming,Laramie County,100595,27891,15217,44982
56,23,Wyoming,Lincoln County,20253,8643,1509,10468
56,25,Wyoming,Natrona County,80815,25271,8530,35202
56,27,Wyoming,Niobrara County,2275,1118,155,1308
56,29,Wyoming,Park County,29331,12813,3410,16717
56,31,Wyoming,Platte County,8578,3898,890,4923
56,33,Wyoming,Sheridan County,30863,11843,4043,16428
56,35,Wyoming,Sublette County,9856,3957,882,4970
56,37,Wyoming,Sweetwater County,42673,12229,3823,16603
56,39,Wyoming,Teton County,23497,4341,9848,14677
56,41,Wyoming,Uinta County,20215,7496,1591,9402
56,43,Wyoming,Washakie County,7760,3245,651,4012
56,45,Wyoming,Weston County,6743,3107,360,3542
